uri,type,title,description,spatial
https://id.erfgoed.net/erfgoedobjecten/58829,Erfgoedobject,Villa Mon Nid," Britspad nr. 19. Z.g. ""Mon Nid"". Hoger gelegen villa in cottagestijl van 1909 naar ontwerp van architect F. Tilley i.o.v. E.H. Schneider. Volledig witgeschilderde baksteenbouw op zwarte plint. Markerende driehoekige uitsprongen aan inkom.  ARCHIEF COMPAGNIE HET ZOUTE KNOKKE-HEIST, Dossier 9.",Britspad 19 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58830,Erfgoedobject,Villa Romance / Battory,"     Britspad nr. 20-22. Dubbele villa z.g. ""Romance / Battory"" in  cottagestijl van 1928 naar ontwerp van architect F. Vervalcke.  Witgeschilderde en deels bepleisterde baksteenbouw. Driezijdige erkers,  dakvensters met overkragende gevelvelden waarin pseudo-vakwerk.  GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 1185.   ",Britspad 20-22 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58831,Erfgoedobject,Villa's Rokamar / Duinoord," Britspad nr. 23-25/ Zeemeeuwenpad nr. 10-12. Dubbele villa z.g. ""Rokamar / Duinoord"" in cottage- en art-decostijl van 1926 naar ontwerp van architect L. Stynen (Antwerpen). Deels bepleisterde en witgeschilderde baksteenbouw op zwarte plint. Art-decogetint strak maar decoratief metselverband; horizontaal voegwerk; toch typische cottage-elementen cf. o.m. doorgetrokken erkeruitbouw, terrassen en l","Britspad 25, Zeemeeuwenpad 10 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58832,Erfgoedobject,Villa Le Gourmalon,"     Britspad nr. 26. Villa z.g. ""Le Gourmalon"" in cottagestijl van 1927  naar ontwerp van architect R. Heyneman (Knokke). Deels gecementeerde  baksteenbouw op sokkel in imitatie-breuksteen. Hoekerker als torenachtige  uitbouw onder tentdak. Verzorgd schrijnwerk. Open inkom. Bakstenen  tuinmuur, thans ijzeren hekken tussen de pijlers in plaats van  oorspronkelijke houten balken.   ",Britspad 26 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58833,Erfgoedobject,Villa La Pastorale," Britspad nr. 27/ Zeemeeuwenpad. Villa z.g. ""La Pastorale"" in cottagestijl van 1912 naar ontwerp van architect A. Pirenne, gelegen op duinhelling. Witgeschilderde en bepleisterde baksteenbouw op zwarte plint. Verzorgd pseudo-vakwerk in gevelveld steunend op zware houten latei met consoles.  LANNOY D., Bijdrage tot de geschiedenis van Duinbergen en het Zoute. Architect Adolphe Pirenne 1876-1932, i",Britspad 27 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58834,Erfgoedobject,Villa Shamrock,"     Britspad nr. 28-30. Dubbele villa z.g. ""Shamrock"" in cottagestijl  naar ontwerp van architect L. Coppe. Witgeschilderde en bepleisterde  baksteenbouw op zwarte plint. Overkragend dakvenster op houten consoles  met pseudo-vakwerk in gevelveld. Verbouwde inkom (vooraan verdwenen) en  achtergevel.  GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 1081.   ",Britspad 28-30 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58835,Erfgoedobject,Villa Ghantrauvent," Britspad nr. 29. Villa z.g. ""Ghantrauvent"", voorheen z.g. ""Fidelio"", in cottagestijl van 1912 naar ontwerp van architect A. Pirenne. Niet zichtbaar vanop straat.  ARCHIEF COMPAGNIE HET ZOUTE KNOKKE-HEIST, Dossier 69.",Britspad 29 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58823,Erfgoedobject,Villa Daisy-Poppy," Britspad nr. 3-5. Gekoppelde villa z.g. ""Daisy-Poppy"". Symmetrisch opgevatte villa in modernistische stijl van 1934 naar ontwerp van architect M. Collet (Brussel). Bepleisterde baksteenbouw op bakstenen plint in streks verband. Typerende afgeronde erkers en balkons, metalen buisleuning. Ceramische tegels voor vensterbanken, verdwenen bij nr. 5. Tuinmuur in aansluitende stijl. ",Britspad 3-5 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58836,Erfgoedobject,Villa 't Zoeteke,"     Britspad nr. 31/ Zeemeeuwenpad. Z.g. ""'t Zoeteke"", grote villa in  cottagestijl uit eerste kwart van de 20ste eeuw gelegen op duinhelling.  Bepleisterde en witgeschilderde baksteenbouw met pseudo-vakwerk in  gevelvelden.   ",Britspad 31 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58837,Erfgoedobject,Villa Rozika," Britspad nr. 32/ Sparrendreef nr. 104. Z.g. ""Rozika"". Tweewoonst in cottagestijl van 1926 naar ontwerp van architect R. Heyneman. Witgeschilderde baksteenbouw op zwarte plint. Voorportaal met origineel houtwerk onder lessenaardak. PVC o.m. aan schoorsteen.  ARCHIEF COMPAGNIE HET ZOUTE KNOKKE-HEIST, Dossier 300. GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 803.",Britspad 32 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58838,Erfgoedobject,Villa Seawitch,"     Britspad nr. 43. Z.g. ""Seawitch"". Villa in cottagestijl van 1927.  Witgeschilderde baksteenbouw op zwarte plint. Geschilderde houten planken  in vooruitspringend gevelveld. Verdwenen pseudo-vakwerk uit erker.   ",Britspad 43 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58824,Erfgoedobject,Villa Zonne Wonne,"     Britspad nr. 6-8. Z.g. ""Zonne Wonne"". Gekoppelde villa in  cottagestijl van 1928 naar ontwerp van architect Desmet. Witgeschilderde  baksteenbouw op zwarte plint. Gebruik van hout voor erker.  GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 1274.   ",Britspad 6-8 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58640,Erfgoedobject,Gedenkzuil militaire slachtoffers van de Eerste Wereldoorlog,"Gedenkzuil voor militaire slachtoffers van de Eerste Wereldoorlog, opgericht in 1922 naar ontwerp van architect Léon Stynen (Antwerpen, 1899-1990) in samenwerking met de beeldhouwer Guillaume Dumont. Beschermd als monument bij ministerieel besluit van 15/10/2003.",Burg. Frans Desmidtplein zonder nummer (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58465,Erfgoedobject,Hoeve met bunkers uit de Tweede Wereldoorlog,Hoeve met merkwaardige bakstenen bunkers uit de Tweede Wereldoorlog in een weide ten zuiden ervan.,Burkeldijk 18 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58839,Erfgoedobject,Villa Maeger Scorre,"Monumentale villa in regionalistische stijl, gebouwd in 1928 naar ontwerp (1924) van  architect Mario Knauer (1879-1948) en uitgevoerd door aannemer F. Desmidt.",Caddiespad 12-14 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/217118,Erfgoedobject,Geschutsbedding Batterij Braunschweig,"De fontein in de tuin van Villa 'Maeger Scorre' bestaat uit de meest westelijke betonnen geschutsbedding van de batterij Braunschweig, daterend uit de Eerste Wereldoorlog.",Caddiespad 14 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58562,Erfgoedobject,Beeldhouwwerk Eva,"    Canadasquare z.nr. Centraal in het grasperk, monumentaal  beeldhouwwerk in Bourgondische steen, ""Eva"" door E. Dodeigne (F),  ingehuldigd in 1974 ter nagedachtenis van Gustave Nellens.   ",Canadasquare zonder nummer (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/306670,Erfgoedobject,Cantelmolinie,Verdedigingslinie uit 1632-1700. De linie bestaat uit een wal met gracht en zeven redans.,"Cantelmolinie, Greveningedijk, Hazegrasstraat, Roden-Ossenstraat, Sluisstraat (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58642,Erfgoedobject,Burgerhuizen van 1892 en 1893,"     Cassiersstraat nrs. 10-12. Twee aan elkaar gebouwde cottages, resp.  van 1893 en 1892, gebouwd door rijke handelaars uit Brussel ten westen van  het Duinenpark. Gelegen in rijk begroeide ommuurde tuin, heel pittoresk  uitgewerkte huizen met garage in de kelder; houten luifel boven voordeur,  trapgevels, houten bekroning van de gevels, loggia's, enz. Nr. 10 met  deels bewaard schrijnwerk.   ",Cassiersstraat 10-12 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58643,Erfgoedobject,Burgerhuizen in cottagestijl," Cassiersstraat nrs. 16-20. Ensemble van drie rijhuizen in cottagestijl, gebouwd begin 20ste eeuw; z.g. ""Cigalia"" (nr. 16) en ""Alayda"" (nr. 20). Bakstenen puntgevels met overkragende dakrand, houten erkers, kleine roedeverdeling, gecementeerde gevelpunt.",Cassiersstraat 16-20 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58641,Erfgoedobject,Villa Lijsterzang," Cassiersstraat nr. 5. Z.g. ""Lijsterzang"", eclectische, fantasierijk uitgewerkte bel-etagevilla in rode baksteen, met combinatie van lessenaarsdak, zadeldak en torentje. Gebouwd in 1892 door apotheker F. Alesch uit Brussel op een trapeziumvormig perceel in het Duinenpark. Rijk versierde gevel: voordeur in torenvormig uitgewerkte centrale travee, siermetselwerk, ijzeren balustrades, trapgevel, log",Cassiersstraat 5 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58507,Erfgoedobject,Visserskapel,"Neogotische kapel van 1892, ter vervanging van een kapel van 1854 in de buurt van de Vuurtorenstraat. In 1927-1928 herstelling en uitbreiding met klein achtergelegen kapelletje met beeld van de Heilige Theresia en gedenksteen, de toen toegevoegde omheining is nu verdwenen.",Cornelius Bassensplein zonder nummer (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58840,Erfgoedobject,Villa Ter Munken,"    Cottagepad nr. 1/ Nieuwpoortstraat. Villa z.g. ""Ter Munken"" in  cottagestijl van 1912 naar ontwerp van architect J. Wassenhove. Thans  verbouwd waardoor compacter volume, cf. dichtgemaakt voorportaal en  loggia. Baksteenbouw later bepleisterd. Ruwhouten planken in  geveltoppen.  ARCHIEF COMPAGNIE HET ZOUTE KNOKKE-HEIST, Dossier 85.   ",Cottagepad 1 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58841,Erfgoedobject,Villa Patiko," Cottagepad nr. 2/ Nieuwpoortstraat. Z.g. ""Patiko"", villa in cottagestijl van 1934 naar ontwerp van architect G. Taelemans, opgetrokken te midden van rijke beplanting. Baksteenbouw op gecementeerde sokkel; witgeschilderde bakstenen schouw. Ruwhouten beplanking in gevelvelden.  GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 2655.",Cottagepad 2 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58842,Erfgoedobject,Villa Nisida / Possillipo,"     Cottagepad nr. 4/ Franspad nr. 15. Dubbele villa z.g. ""Nisida /  Possillipo"" in cottagestijl van 1927. Witgeschilderde deels bepleisterde  baksteenbouw op zwarte plint. Portiek aan inkom met getorste zuilen.  Verbouwde erker.  GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 1129.   ",Cottagepad 4 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58843,Erfgoedobject,Villa Les Dunes / Ter Duinen, Franspad nr. 2. Cf. Cottagepad nr. 6.,Cottagepad 6 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58644,Erfgoedobject,Burgerhuizen,"     D'Hooghestraat nrs. 4 (z.g. ""Soetekin"")-6, nr. 8 (z.g. ""Blokhuis""),  nr. 9. Burgerhuizen van de jaren 1920 in pittoreske stijl geïnspireerd op  cottages, cf. puntgevels met pseudo-vakwerk, balkons, luifels boven  deuren. Nrs. 8 en 9 hebben bewaard houtwerk met roedeverdeling.   ","D'Hooghestraat 4-8, 9 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58381,Erfgoedobject,Villa's Celi Flor," Dalgang nrs. 1-3/ Jozef Nellenslaan. Gekoppelde interbellumvilla's in cottagestijl, nr. 3 z.g. ""Celi Flor"". Gebouwd in 1939 n.o.v. architect Gevaert. Perfect evenwicht tussen de twee villa's is erg aangetast.  SINT-LUKASARCHIEF BRUSSEL, Inventaris van het bouwkundig erfgoed in de villawijk Duinbergen te Knokke-Heist, deel I, in opdracht van WITAB, mei-juni 1996.",Dalgang 1-3 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58382,Erfgoedobject,Villa's Grain de Sable en La Belle Etoile," Dalgang nrs. 5-7/ Zomerpad. Gekoppelde villa's, z.g. ""Grain de Sable"" en ""La Belle Etoile"", gebouwd in 1935 n.o.v. architect Gevaert. Combinatie van cottagestijl en de art deco. Sterk aangetast.  SINT-LUKASARCHIEF BRUSSEL, Inventaris van het bouwkundig erfgoed in de villawijk Duinbergen te Knokke-Heist, deel I, in opdracht van WITAB, mei-juni 1996.  GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Bouwdossier",Dalgang 5-7 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58608,Erfgoedobject,Café met ronde erker,"     De Judestraat nr. 1/ Albertlaan. Horecahoekpand met opmerkelijke,  ronde erker op de hoek, interbellum.   ",De Judestraat 1 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58612,Erfgoedobject,Dorpswoning,"     De Judestraat nr. 116. Half losstaande dorpswoning met bakstenen,  geschilderde trapgevel, schuin ingeplant tegenover de straat. Houtwerk van  de getoogde vensters bewaard, roedeverdeling.   ",De Judestraat 116 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58611,Erfgoedobject,Twee burgerhuizen," De Judestraat nrs. 49-51. Twee dieperliggende, art-decogetinte burgerhuizen, nr. 51 onder schilddak, z.g. ""'t Huis Best"". Bakstenen gevels met gecementeerde details aan vensters, nr. 49 later witgeschilderd. Bewaard houtwerk met roedeverdeling van de bovenlichten. Nr. 74 in dezelfde stijl, heel verzorgd schrijnwerk.",De Judestraat 49-51 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58609,Erfgoedobject,Burgerhuis," De Judestraat nr. 5. In vergelijking met de andere huizen in de straat, groot woonhuis van de jaren 1950, met typische vormgeving van die tijd, cf. ruitvormig patroon in bakstenen topgevel, smeedijzeren balkon, brede gecementeerde vensteromlijstingen.",De Judestraat 5 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58610,Erfgoedobject,Dorpswoning,"     De Judestraat nr. 9. Dorpswoning van ca. 1900, gecementeerde  lijstgevel met houten gootlijst op modillons; accoladeboogvormige  versiering van de borstweringen op de verdieping.   ",De Judestraat 9 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58844,Erfgoedobject,Villa Le Chanteau," De Kerckhovelaan nr. 2/ Zoutelaan. Villa z.g. ""Le Chanteau"" uit de jaren 1930, met art-deco en modernistische elementen, cf. volledig bepleisterde baksteenbouw met o.m. afgeronde erkers onder luifels, ronde muuropeningen, rondbogige ingang, afgeronde tuinmuur. Thans leegstaand en vervallen. ",de Kerchovelaan 2 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58845,Erfgoedobject,Villa Manny's House," De Kerckhovelaan nr. 3. ""Manny's House"", villa in cottage en art-decostijl van 1934 naar ontwerp van architect R. Heyneman en uitgevoerd door aannemers Amys en Piers. Baksteenbouw met gebruik van simili natuursteen voor o.m. vensteromlijstingen en balkons. Ruwhout in geveltop. Tuinmuur in aansluitende stijl.",de Kerchovelaan 3 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58846,Erfgoedobject,Villa La Nichée," De Kerckhovelaan nr. 7. ""La Nichée"", villa in cottage- en landelijke stijl naar ontwerp van architect F. Vervalcke en uitgevoerd door aannemer G. Mergaert (Knokke). Witgeschilderde baksteenbouw op zwarte plint. Muurankers. Afgeronde tuinmuur aan inkomhek. GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 2633.",de Kerchovelaan 7 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58847,Erfgoedobject,Villa Salvator," De Kerckhovelaan nr. 8/ Stijgbeugelpad. Villa z.g. ""Salvator"", in art-decogetinte cottagestijl van 1935 naar ontwerp van architect J. Chabot. Bepleisterde en witgeschilderde baksteenbouw met gebruik van o.m. geglazuurde tegels voor de onderdorpels. Grote afgeronde hoekerker. GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 2939.",de Kerchovelaan 8 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58848,Erfgoedobject,Villa La Tarantelle," De Kerckhovelaan nr. 9/ Prins Karellaan. Villa z.g. ""La Tarentelle"" in cottagestijl van 1929 naar ontwerp van architect R. Heyneman. Witgeschilderde baksteenbouw, deels gecementeerd (sokkel). Pittoresk dakenspel. Grote uitbouwen op de hoeken. Pseudo-vakwerk in hoge puntgevels. Originele tuinmuur met o.m. natuursteen, kiezels, beton en breuksteen. GEMEENTEARCHIEF KNOKKE-HEIST, Dossier O.W. 1780.",de Kerchovelaan 9 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58510,Erfgoedobject,Ensemble van vier burgerhuizen," De Kinkhoorn nrs. 9-12/ Louis Parentstraat. Ensemble van vier burgerhuizen in een combinatie van art deco en cottagestijl, nrs. 11 en 12 horen bij een groter samenstel dat doorloopt in de L. Parentstraat. Nr. 9, z.g. ""Lutgarde"", n.o.v. G. Bailyu van 1929, gesigneerd door aannemers L. De Brock en Reubens (Heist); nr. 10 door aannemer Albin Janssens (Heist) en architect G. Bailyu van 1929; het ens",De Kinkhoorn 9-12 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58509,Erfgoedobject,Burgerhuizen in cottagestijl," De Kinkhoorn nrs. 6, 16, 24/ August Beernaertstraat. Burgerhuizen in cottagestijl met verzorgde cementering cf. imitatievakwerk in geveltop, uitgewerkte erkers. Nr. 6 gesigneerd door architect G. Bailyu (Heist) en aannemer J. Baes. Nr. 16, z.g. ""Villa Edouard"" n.o.v. architect R. Neirynck (Heist) van 1928, met verwerking van arduin in erker; nr. 24, n.o.v. architect R. Neirynck van 1927, in gebr","De Kinkhoorn 6, 16, 24 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58508,Erfgoedobject,Burgerhuis Francine," De Kinkhoorn nr. 5. Z.g. ""Francine"", art-decoburgerhuis met fraaie geveltop, bewaard schrijnwerk. Gebouwd in 1928 n.o.v. architect R. Neirynck (Heist) (gesigneerd). GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Bouwaanvragen, Heist, 1928/80.",De Kinkhoorn 5 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58613,Erfgoedobject,Sint-Helenabegraafplaats," De Klerckstraat z.nr. ""Sint-Helenabegraafplaats"", in 1929 aangelegd ten zuiden van de straat. Lange oprit afgezoomd door hulstbomen, afgesloten met ijzeren hek. Grote getrapte toegangspoort met korfbogige doorgang tussen twee pijlers, smallere flankerende zijdoorgangen; gecementeerd en witgeschilderd.  Asymmetrische hoofdstraat leidt naar oorlogsmonument voor soldaten van de Tweede Wereldoorlog ",De Klerckstraat zonder nummer (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58601,Erfgoedobject,Ensemble van boerenarbeidershuizen,"Net ten noorden van de dorpskern van Ramskapelle, diep gelegen vanaf de Spelemanstraat, staat een 18de-eeuwse combinatie van twee boerenarbeidershuisjes.",De Terp 7 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58614,Erfgoedobject,Hoeve met losstaande bestanddelen,"     De Vrede nrs. 1-3. Hoeve met losstaande bestanddelen, waarvan het  lage witgekalkte boerenhuis (nu in twee gedeeld) teruggaat op een  18de-eeuwse hoeve, vanaf eind die eeuw uitgebaat als herberg ""De Vrede"".  Eind 19de eeuw wordt de hoeve uitgebreid met een schaapstal met houten  muren en dakbedekking in stro, nu vervangen door een stenen stal. Naar  verluidt verbleven Napoleon en Leopold I i",De Vrede 1 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58537,Erfgoedobject,Stadhuis van Heist," Maes en Boereboomplein nr. 1. Voormalig stadhuis van Heist, gebouwd in 1931-1932 n.o.v. architecten L. Bailyu (Heist) en F. Langeraert (Gent) en uitgevoerd door aannemer C. Van Haverbeke (Middelkerke). Modernistisch gebouw bestaande uit hoofdgebouw met uitgewerkte inkompartij met trappen en fraaie smeedijzeren deuren, en toren, geïnspireerd op de toren bij het Raadhuis van Hilversum n.o.v. archi",de Vrièrestraat 49 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58850,Erfgoedobject,Plaza Residence," De Wielingen nr. 13-15. Het z.g. ""Plaza Residence"", voormalig hotel opgetrokken in neo-vlaamse-renaissancestijl in 1928 naar ontwerp van de Gentse architect V. Vaerwyck (1882-1952) in opdracht van de toenmalige eigenaar R. Bolle, de uitbater van het z.g. ""Hotel L'Europe"". Symmetrisch opgebouwde voorgevel met vooruitspringend middenrisaliet als zuidwand van de U-vormige bebouwing rond het binnenp",De Wielingen 10-15 (Knokke-Heist)
